user_id,login_attempts_count,failed_attempts_count,time_between_attempts,source_ip,geolocation_country,MFA_enabled,previous_breach_flag,failed_login_ratio,bot_detection_score,geo_distance_from_last_login,device_consistency_flag,concurrent_login_attempts,time_of_day,time_since_last_login,login_velocity,anomalous_ip_flag,credential_reuse_flag,CAPTCHA_failed_attempts,previous_attack_history
3882,13,1,1.77,18.214.171.73,CA,0,0,0.05,0.02,42.41,1,0,8.27,0.68,7.28,0,0,0,0
3883,6,1,1.48,39.206.93.163,JP,1,0,0.14,0.02,49.37,0,0,22.12,1.42,8.27,0,0,0,0
3884,9,1,0.83,168.114.149.139,DE,0,0,0.05,0.3,77.39,0,1,0.14,3.6,5.5,0,0,0,0
3885,9,2,1.87,197.75.148.87,JP,1,1,0.05,0.47,0.05,1,0,14.33,1.22,9.74,0,0,0,0
3886,10,2,1.12,225.185.27.204,BR,1,0,0.2,0.31,78.96,1,0,6.0,4.26,7.82,0,1,0,0
3887,8,2,0.74,51.191.190.134,IN,1,0,0.06,0.1,41.33,0,0,8.15,1.54,6.82,0,0,0,0
3888,11,2,1.41,160.174.152.19,US,1,0,0.1,0.05,31.4,1,1,5.05,0.96,9.44,0,0,0,0
3889,9,3,0.92,14.182.52.173,US,1,0,0.12,0.35,40.08,0,1,19.71,0.07,6.79,0,0,0,0
3890,7,0,0.66,239.88.160.74,IN,1,0,0.18,0.27,62.82,1,0,5.87,1.69,7.03,0,0,0,0
3891,6,1,0.93,238.163.228.138,AU,1,0,0.0,0.04,34.48,1,0,16.78,4.13,7.42,0,0,0,0
3892,10,0,1.77,226.2.70.164,US,1,0,0.12,0.36,8.52,1,1,21.4,3.18,9.31,0,1,0,0
3893,7,3,1.73,21.25.245.146,BR,1,0,0.12,0.02,83.41,0,0,5.24,1.29,5.87,0,0,0,0
3894,12,4,0.99,208.183.81.204,JP,1,0,0.19,0.29,56.56,1,1,17.91,3.36,8.06,0,1,0,0
3895,7,2,1.22,237.94.73.243,BR,1,0,0.12,0.27,14.41,0,1,13.95,2.41,5.97,0,0,0,0
3896,14,0,1.28,157.33.146.154,DE,1,0,0.06,0.28,72.56,0,0,15.25,4.13,5.82,0,0,0,0
3897,8,2,1.97,254.44.51.203,BR,1,1,0.04,0.14,25.29,1,1,11.51,3.42,9.33,0,0,0,0
3898,12,1,1.89,129.106.122.217,IN,1,0,0.1,0.02,81.69,1,0,20.55,0.04,6.24,0,0,0,0
3899,6,0,1.84,18.120.231.113,BR,1,0,0.03,0.2,31.34,0,1,23.13,2.93,5.63,0,0,0,0
3900,6,4,1.41,160.165.156.109,GB,1,0,0.12,0.09,46.49,1,1,19.74,3.15,6.4,0,0,0,0
3901,6,4,1.99,172.175.161.67,IN,1,0,0.15,0.5,70.48,0,0,14.71,0.55,8.09,0,0,0,0
3902,11,0,1.49,117.152.127.125,AU,1,0,0.06,0.3,9.55,1,0,12.41,4.36,8.84,0,0,0,0
3903,10,2,1.67,140.169.81.238,JP,1,0,0.04,0.11,48.94,0,0,14.84,0.24,8.0,0,0,0,0
3904,7,3,0.89,25.119.232.189,AU,1,0,0.01,0.03,42.03,0,1,1.51,4.71,5.52,0,0,0,0
3905,8,3,0.76,23.77.47.156,JP,1,0,0.01,0.47,3.54,1,1,4.76,0.68,8.62,0,0,0,0
3906,6,1,1.95,115.42.126.137,US,1,0,0.02,0.2,51.05,0,0,21.07,2.58,9.23,0,1,0,0
3907,5,1,1.4,28.106.136.83,AU,1,1,0.04,0.34,49.87,1,1,23.04,1.89,6.88,0,0,0,0
3908,12,4,0.82,155.0.79.15,CA,1,0,0.12,0.03,20.63,0,0,6.81,4.7,8.55,0,0,0,0
3909,6,0,0.53,234.77.99.244,CA,1,0,0.07,0.21,49.75,1,1,22.81,4.99,6.61,0,0,0,0
3910,11,3,0.93,214.249.107.105,IN,1,0,0.13,0.49,52.35,0,0,16.02,3.88,8.48,0,0,0,0
3911,6,2,1.32,223.95.21.226,DE,1,0,0.12,0.3,41.51,1,1,23.34,0.3,7.23,0,1,0,0
3912,7,4,0.79,1.124.97.191,AU,1,0,0.14,0.27,68.26,1,1,0.74,3.93,5.91,0,0,0,0
3913,5,2,0.94,44.74.188.214,DE,1,0,0.09,0.35,41.71,0,1,0.66,3.15,5.22,0,0,0,0
3914,6,1,1.86,190.173.246.110,JP,1,0,0.01,0.25,62.53,0,1,11.62,0.43,8.7,1,0,0,0
3915,8,4,1.58,46.50.200.210,JP,1,0,0.12,0.09,53.27,1,0,16.85,4.09,9.06,0,0,0,1
3916,9,0,0.55,164.161.115.38,AU,1,0,0.12,0.06,45.88,1,1,4.88,1.79,5.88,0,0,0,0
3917,8,1,1.38,124.142.143.58,IN,1,0,0.18,0.25,25.34,1,0,4.23,1.44,9.46,0,0,0,0
3918,13,1,0.98,168.114.139.177,IN,1,0,0.06,0.48,90.54,0,0,9.28,0.66,7.75,0,0,0,0
3919,13,1,1.66,83.242.54.220,CA,0,0,0.11,0.0,57.01,1,1,15.45,1.98,5.34,0,0,0,0
3920,13,2,1.22,192.66.18.37,US,0,0,0.05,0.24,61.81,1,0,4.6,1.25,9.55,0,0,0,0
3921,7,4,0.75,214.251.21.102,CA,0,0,0.05,0.31,26.89,1,0,4.44,4.13,7.5,0,0,0,0
3922,7,1,1.65,84.122.222.201,US,0,1,0.08,0.05,4.52,1,1,15.29,4.49,7.06,0,0,0,0
3923,9,4,1.48,246.235.204.241,JP,1,0,0.18,0.38,31.69,1,0,15.06,2.44,5.55,0,0,0,1
3924,7,0,1.0,151.178.181.104,IN,1,0,0.05,0.5,32.75,0,1,21.11,0.96,7.71,0,0,0,0
3925,11,3,1.08,86.48.39.112,IN,1,0,0.11,0.42,40.4,0,0,18.82,2.37,5.68,0,0,0,0
3926,12,2,1.49,194.34.163.227,US,1,0,0.01,0.07,9.81,0,0,15.28,1.52,8.68,0,0,0,0
3927,12,1,0.59,155.49.19.151,AU,1,0,0.06,0.1,52.96,1,0,7.28,3.3,7.12,0,0,0,0
3928,7,4,0.7,194.51.196.170,CA,1,0,0.11,0.01,80.24,0,1,10.09,2.68,9.7,0,0,0,0
3929,7,3,1.57,123.243.63.197,IN,1,0,0.2,0.44,30.0,1,0,19.58,1.4,7.64,0,0,0,0
3930,8,3,0.87,158.225.142.63,JP,1,0,0.1,0.17,76.49,1,1,16.42,4.74,5.09,0,0,0,0
3931,8,1,1.55,239.135.174.26,IN,1,0,0.14,0.09,78.33,1,1,13.71,0.97,6.44,0,0,0,0
3932,13,2,0.87,110.84.255.60,AU,0,0,0.15,0.38,20.69,1,0,17.71,0.91,7.49,0,1,0,0
3933,13,1,0.57,33.49.30.107,IN,0,0,0.1,0.03,54.71,0,0,2.13,2.6,7.01,0,0,0,0
3934,12,2,0.7,186.113.5.122,IN,1,0,0.14,0.31,13.16,0,0,19.73,4.05,5.76,0,0,0,0
3935,6,1,1.22,39.223.87.132,IN,1,0,0.03,0.44,54.04,1,1,14.7,1.76,9.6,0,0,0,0
3936,6,0,1.09,204.9.247.20,US,1,0,0.15,0.27,15.51,1,0,6.27,0.76,8.23,0,1,0,0
3937,10,4,1.22,42.239.104.5,IN,1,0,0.1,0.09,7.19,1,1,15.5,4.93,5.94,0,0,0,0
3938,8,0,0.83,226.12.86.222,BR,1,0,0.08,0.06,56.76,1,1,9.66,0.27,5.83,0,0,0,0
3939,6,2,0.89,102.8.212.238,US,1,0,0.19,0.08,59.64,1,0,21.08,2.08,8.65,0,0,0,0
3940,14,1,1.9,139.71.206.76,JP,0,1,0.07,0.4,92.78,1,0,18.88,1.67,8.89,0,0,0,0
3941,9,1,0.71,240.219.137.251,GB,0,0,0.06,0.49,29.53,1,0,18.75,1.08,6.66,0,0,0,0
3942,7,0,1.93,36.30.55.209,GB,1,0,0.07,0.06,18.53,1,1,19.8,0.71,8.54,0,0,0,0
3943,14,1,1.9,148.243.222.185,US,1,0,0.02,0.45,21.13,1,0,22.79,2.67,9.01,0,0,0,0
3944,11,1,1.09,132.107.60.244,GB,1,0,0.04,0.42,3.24,1,1,22.04,2.49,5.65,0,0,0,0
3945,9,2,0.63,34.213.108.69,DE,1,0,0.12,0.02,60.64,1,1,6.93,2.63,5.69,0,0,0,0
3946,6,1,0.54,44.193.100.48,GB,1,0,0.02,0.04,92.44,0,0,22.55,2.8,7.25,0,0,0,0
3947,9,3,1.33,61.16.43.155,CA,1,0,0.05,0.24,15.12,1,0,15.36,3.18,8.38,0,0,0,0
3948,13,4,1.91,241.107.19.106,BR,0,0,0.09,0.46,44.81,1,1,15.01,2.21,8.9,0,0,0,0
3949,5,4,1.54,157.175.250.243,BR,1,0,0.04,0.14,59.17,1,0,1.21,4.17,5.02,0,0,0,1
3950,13,1,0.88,244.218.250.107,DE,1,0,0.13,0.46,38.29,1,1,1.91,2.05,9.09,0,0,0,1
3951,12,0,0.59,77.108.231.84,GB,1,0,0.02,0.49,58.04,0,1,0.41,3.61,6.27,0,0,0,0
3952,9,1,1.52,70.131.147.195,GB,1,0,0.06,0.01,33.38,0,1,16.64,2.53,6.57,0,0,0,0
3953,11,0,1.16,217.246.64.53,CA,0,0,0.09,0.33,66.08,0,1,18.34,3.11,8.75,0,0,0,0
3954,9,2,0.84,153.228.4.9,CA,1,0,0.17,0.25,90.59,1,1,13.53,2.33,8.44,0,0,0,0
3955,9,0,0.65,57.152.1.219,BR,1,0,0.05,0.35,68.76,0,0,22.09,3.0,7.87,0,0,0,0
3956,11,4,0.95,225.93.108.44,AU,1,0,0.16,0.08,87.55,0,1,17.45,3.66,9.47,1,0,0,0
3957,12,3,1.65,226.191.13.106,DE,1,0,0.16,0.15,48.2,1,0,22.6,1.45,6.56,1,0,0,0
3958,8,3,1.34,249.170.253.105,US,1,0,0.18,0.25,59.56,1,1,21.86,0.47,9.91,0,0,0,0
3959,14,0,1.26,35.255.52.208,CA,0,0,0.06,0.47,17.26,1,0,15.66,3.9,9.57,0,0,0,0
3960,8,3,1.09,2.167.17.51,AU,1,0,0.03,0.46,68.97,1,0,16.26,2.73,5.0,0,0,0,0
3961,13,4,1.02,204.34.43.244,CA,0,0,0.1,0.44,77.9,1,0,18.36,3.76,5.69,1,0,0,0
3962,13,4,0.77,255.122.203.242,CA,1,1,0.05,0.22,85.71,0,0,20.83,3.92,8.23,0,0,0,0
3963,13,0,0.85,229.214.166.200,GB,1,0,0.16,0.33,35.46,1,1,20.82,2.69,5.77,0,0,0,0
3964,10,1,1.08,63.69.255.56,AU,1,0,0.05,0.06,12.14,1,1,9.55,2.42,5.39,0,1,0,0
3965,5,2,0.92,127.239.43.39,GB,1,0,0.05,0.14,42.25,1,0,6.96,3.58,5.98,1,0,0,0
3966,6,3,0.72,124.17.175.187,DE,1,0,0.17,0.3,56.29,0,1,22.36,1.42,8.77,0,0,0,0
3967,7,1,0.51,177.13.251.161,CA,1,0,0.09,0.2,84.75,1,0,15.75,0.58,6.49,0,0,0,0
3968,5,4,0.67,179.248.41.140,GB,1,0,0.05,0.0,47.19,0,0,22.18,1.86,9.61,0,0,0,0
3969,6,2,1.97,82.133.215.199,JP,1,0,0.14,0.05,32.8,1,0,4.4,4.67,6.91,0,0,0,1
3970,9,3,1.29,157.164.13.243,CA,1,0,0.02,0.09,30.69,1,1,18.92,3.62,5.86,0,0,0,0
3971,5,4,1.28,94.191.106.190,IN,0,1,0.17,0.04,94.19,1,1,2.88,3.84,8.7,0,0,0,0
3972,8,2,0.68,130.51.24.4,DE,1,0,0.01,0.24,43.41,1,0,2.4,0.73,8.59,1,0,0,0
3973,14,1,1.64,110.57.44.88,JP,1,1,0.11,0.47,37.28,1,1,16.44,0.21,5.64,0,1,0,0
3974,10,0,1.6,23.72.54.47,GB,1,0,0.01,0.24,25.51,1,0,12.96,2.08,6.65,0,0,0,0
3975,9,0,1.53,65.137.185.27,AU,1,0,0.09,0.09,44.93,1,0,10.19,1.55,7.13,0,0,0,0
3976,8,2,0.65,242.127.168.239,GB,1,0,0.02,0.31,87.75,1,1,2.53,1.11,8.58,0,0,0,0
3977,14,0,1.22,50.2.87.35,BR,0,0,0.03,0.14,70.45,1,1,5.08,2.73,5.5,0,0,0,0
3978,5,0,1.06,189.33.71.190,US,1,0,0.15,0.05,84.93,1,1,7.18,4.45,9.2,0,0,0,0
3979,5,0,0.84,53.116.0.174,JP,0,0,0.07,0.19,77.63,1,0,19.44,3.42,7.4,0,0,0,0
3980,6,0,1.24,115.189.249.20,GB,1,0,0.12,0.23,67.84,1,0,8.09,0.58,6.92,0,0,0,1
3981,9,1,0.59,214.217.246.8,CA,1,0,0.15,0.38,73.37,0,0,15.35,2.79,5.05,0,0,0,0
3982,11,1,0.62,230.23.182.105,BR,1,0,0.14,0.37,57.52,1,0,20.65,1.5,7.82,0,0,0,1
3983,7,3,0.56,170.124.144.155,AU,1,0,0.08,0.43,13.58,1,0,22.23,4.71,5.95,0,0,0,0
3984,11,0,1.5,31.12.80.32,CA,0,0,0.19,0.46,55.91,0,0,18.92,1.34,7.85,0,0,0,0
3985,5,4,1.77,36.56.88.42,BR,1,0,0.19,0.3,90.56,0,0,15.53,3.71,6.24,0,0,0,0
3986,13,1,0.85,57.16.245.154,JP,1,0,0.2,0.48,54.88,1,0,20.28,2.62,9.18,0,0,0,0
3987,14,4,1.23,219.126.241.57,IN,1,0,0.13,0.03,22.88,0,1,16.71,0.54,5.76,0,0,0,0
3988,10,1,1.96,228.221.6.131,DE,1,0,0.09,0.17,27.38,0,0,15.15,4.82,7.08,0,0,0,0
3989,8,3,1.29,252.237.149.241,DE,1,0,0.17,0.04,16.84,0,1,7.43,0.98,9.57,0,0,0,0
3990,13,2,0.78,110.222.104.130,CA,0,1,0.18,0.24,18.88,1,0,11.8,2.27,6.95,0,0,0,1
3991,13,1,0.91,114.51.149.134,GB,0,0,0.05,0.15,99.4,1,1,7.83,0.07,6.38,0,0,0,0
3992,6,4,1.8,182.93.193.209,AU,1,0,0.05,0.15,41.45,0,0,1.95,4.37,6.14,0,0,0,0
3993,12,0,0.68,125.178.213.101,GB,0,0,0.16,0.14,4.44,1,1,10.14,3.45,9.79,0,0,0,0
3994,5,3,0.87,238.184.164.183,BR,1,0,0.08,0.02,20.62,1,0,5.49,0.29,9.22,1,0,0,0
3995,13,3,1.89,169.255.40.190,US,1,0,0.15,0.07,97.09,1,1,18.78,4.61,5.48,1,0,0,0
3996,8,2,1.63,248.202.195.145,DE,1,0,0.14,0.22,46.01,0,0,12.44,3.04,6.43,0,0,0,0
3997,12,1,1.71,255.41.137.187,US,1,1,0.1,0.36,92.43,1,1,23.41,3.68,9.01,0,0,0,0
3998,6,1,0.76,209.187.5.223,BR,1,0,0.02,0.5,82.97,1,1,20.88,4.96,8.61,0,0,0,1
3999,13,0,1.92,122.177.44.169,AU,1,0,0.07,0.23,46.09,0,1,19.08,2.04,5.39,0,0,0,0
4000,10,2,0.96,118.7.218.68,AU,1,0,0.04,0.38,67.49,1,1,11.61,4.57,7.09,0,0,0,0
4001,5,2,0.5,214.80.10.1,GB,1,0,0.05,0.43,3.69,1,0,13.91,2.52,9.97,0,0,0,0
4002,9,4,0.93,81.39.190.158,US,1,0,0.04,0.32,66.8,1,1,16.69,1.79,9.75,0,0,0,0
4003,10,4,0.52,56.172.71.196,CA,0,0,0.17,0.2,85.83,1,0,2.69,4.65,6.37,0,1,0,1
4004,14,0,1.93,138.236.81.239,CA,1,0,0.08,0.07,27.38,0,0,8.33,0.57,7.29,0,0,0,0
4005,13,2,0.52,159.144.70.227,DE,1,1,0.07,0.39,59.79,0,0,13.09,1.29,5.69,0,0,0,0
4006,7,2,1.53,171.71.253.68,AU,1,0,0.02,0.26,53.08,1,0,22.46,0.49,6.04,0,0,0,1
4007,12,0,0.86,178.135.151.76,AU,1,0,0.16,0.04,49.85,1,0,23.01,0.86,9.72,0,0,0,0
4008,6,1,1.14,199.12.124.249,JP,1,0,0.16,0.45,98.74,1,0,17.88,2.86,5.17,0,0,0,0
4009,11,0,1.11,240.112.93.136,DE,1,0,0.12,0.04,31.06,1,1,22.79,2.19,5.08,0,0,0,0
4010,14,1,1.24,114.134.23.171,IN,1,1,0.08,0.09,90.91,1,0,16.15,3.57,7.36,0,0,0,0
4011,14,4,0.71,119.217.117.122,BR,1,0,0.0,0.01,57.4,1,1,23.53,1.44,6.27,0,0,0,0
4012,9,1,1.24,81.249.69.154,AU,1,0,0.17,0.1,89.06,1,0,13.34,1.0,8.56,0,0,0,0
4013,7,2,0.66,63.122.88.147,CA,1,0,0.06,0.1,34.73,1,1,23.31,2.38,8.62,0,0,0,0
4014,7,0,1.18,254.108.120.27,AU,1,0,0.02,0.36,8.8,0,1,11.82,0.8,7.09,0,0,0,0
4015,8,1,0.75,80.136.250.104,DE,1,0,0.15,0.12,74.08,1,1,12.0,1.42,8.59,0,0,0,0
4016,5,2,1.77,130.180.52.56,GB,1,0,0.08,0.36,84.27,1,0,19.25,0.88,5.92,0,0,0,0
4017,10,3,1.63,161.81.70.190,US,1,0,0.06,0.35,91.46,1,0,23.23,1.62,5.71,0,0,0,0
4018,14,4,1.83,28.108.18.39,GB,1,0,0.19,0.21,77.25,1,0,2.05,3.9,5.37,0,0,0,0
4019,9,1,1.85,43.70.78.124,DE,1,0,0.19,0.43,2.78,1,1,9.82,0.34,9.47,0,0,0,0
4020,10,4,1.73,93.224.48.139,IN,0,0,0.19,0.02,74.84,0,0,0.0,1.97,8.53,0,0,0,0
4021,10,4,1.12,121.35.73.142,AU,1,0,0.08,0.01,80.73,0,0,19.02,3.37,6.91,0,1,0,0
4022,10,1,1.54,48.172.139.31,GB,0,0,0.09,0.2,49.62,1,0,1.22,3.25,9.72,0,0,0,0
4023,9,2,1.35,13.202.12.32,JP,1,0,0.16,0.07,89.52,0,0,12.03,1.68,6.52,0,0,0,0
4024,14,0,1.14,236.236.7.108,IN,0,0,0.02,0.43,26.11,1,0,9.01,1.34,5.86,0,0,0,0
4025,6,3,1.92,155.154.28.178,JP,1,0,0.01,0.01,46.22,0,0,0.98,2.54,9.12,0,0,0,0
4026,9,4,1.31,56.27.159.71,JP,1,0,0.03,0.4,99.24,1,0,10.06,4.46,8.87,0,0,0,0
4027,14,2,1.03,231.46.151.210,GB,1,0,0.1,0.37,7.54,1,1,11.3,1.89,6.13,0,0,0,0
4028,11,2,1.55,102.115.81.170,BR,1,0,0.18,0.03,82.58,1,1,20.68,4.38,8.2,0,0,0,0
4029,9,0,1.5,139.45.200.231,AU,1,0,0.17,0.03,59.54,1,1,9.4,3.0,9.21,0,0,0,0
4030,12,0,0.94,10.143.253.40,AU,1,0,0.18,0.23,66.26,1,1,7.05,0.42,7.11,0,1,0,1
4031,7,4,0.74,157.4.255.175,IN,0,0,0.18,0.07,46.73,1,1,22.7,2.83,8.3,0,0,0,0
4032,9,4,1.46,80.10.151.99,JP,1,0,0.05,0.38,85.25,1,0,10.77,3.75,8.55,1,0,0,0
4033,13,2,1.04,137.241.138.35,US,0,0,0.12,0.36,44.41,1,1,18.92,2.48,5.92,0,0,0,0
4034,7,4,1.65,209.203.119.147,AU,1,0,0.14,0.45,13.77,1,1,19.64,0.36,6.16,0,0,0,0
4035,14,1,0.93,223.82.38.236,CA,1,0,0.17,0.3,84.52,1,1,11.16,1.38,8.36,0,0,0,0
4036,6,4,0.82,193.88.118.151,IN,0,0,0.07,0.44,63.35,0,1,3.63,0.48,9.58,0,0,0,0
4037,13,2,0.94,130.47.243.135,BR,1,0,0.15,0.5,22.2,1,1,0.14,0.02,6.22,0,1,0,0
4038,9,3,1.82,189.177.203.87,CA,1,0,0.19,0.26,90.73,0,0,0.86,2.12,7.54,0,0,0,0
4039,7,1,1.69,27.5.102.123,CA,0,0,0.15,0.06,67.1,1,0,6.71,1.79,8.8,1,0,0,0
4040,12,4,0.66,41.219.188.231,US,0,0,0.13,0.42,38.7,1,0,2.89,2.19,6.22,0,0,0,0
4041,9,1,0.74,211.117.118.31,US,1,0,0.04,0.31,17.98,1,1,14.16,0.15,8.85,0,0,0,0
4042,5,0,1.7,181.129.219.62,CA,1,0,0.15,0.47,30.38,0,0,20.92,0.58,9.47,0,0,0,0
4043,13,4,1.35,117.235.73.211,AU,0,0,0.1,0.09,48.88,1,0,23.66,1.49,6.45,0,0,0,0
4044,5,4,1.81,217.250.5.14,US,0,0,0.15,0.12,60.5,1,1,7.41,0.1,9.7,0,0,0,0
4045,12,1,1.63,116.201.246.11,US,1,0,0.17,0.01,56.76,1,1,12.72,3.61,6.33,1,0,0,0
4046,11,1,1.87,210.58.229.189,AU,1,0,0.01,0.45,66.81,1,1,20.65,2.88,7.5,0,0,0,0
4047,9,2,0.53,20.227.228.119,JP,0,0,0.08,0.06,86.38,0,0,7.07,4.1,6.2,0,1,0,0
4048,10,2,0.81,156.200.81.172,CA,1,0,0.06,0.24,62.59,0,1,22.04,1.18,7.79,0,0,0,0
4049,7,4,1.96,206.253.138.244,IN,0,0,0.05,0.21,57.07,1,1,8.72,4.83,9.3,0,0,0,0
4050,10,0,1.94,186.104.203.36,JP,1,0,0.06,0.12,98.39,0,1,13.67,3.94,7.56,0,0,0,0
4051,12,2,0.65,51.55.16.137,GB,1,0,0.16,0.12,99.59,1,0,9.95,1.84,5.45,0,0,0,0
4052,8,1,1.43,117.62.60.50,CA,1,0,0.05,0.48,19.23,1,1,0.02,4.52,6.8,0,0,0,0
4053,6,4,1.11,240.38.127.168,GB,1,0,0.12,0.33,47.01,1,1,13.47,1.9,8.39,0,0,0,0
4054,9,2,1.1,122.188.169.126,GB,1,0,0.09,0.45,18.19,1,1,11.28,3.29,6.35,1,1,0,1
4055,8,3,0.72,134.170.249.236,US,1,0,0.19,0.11,13.48,1,0,23.23,0.37,6.98,0,1,0,0
4056,5,4,1.07,48.47.62.45,CA,1,0,0.02,0.16,4.88,1,1,18.51,4.34,8.58,0,0,0,0
4057,6,3,0.75,254.38.254.162,GB,1,0,0.05,0.27,96.66,0,1,20.71,4.53,5.95,0,0,0,0
4058,13,2,1.68,126.119.228.10,DE,1,0,0.15,0.49,4.75,1,1,0.29,0.62,7.3,0,1,0,0
4059,13,3,0.68,249.193.200.224,AU,1,0,0.04,0.18,56.12,0,0,20.2,1.83,7.92,0,0,0,0
4060,10,2,1.87,197.181.30.124,DE,1,0,0.15,0.38,50.01,1,0,18.48,4.04,6.65,0,0,0,0
4061,6,0,1.32,133.228.127.246,AU,0,0,0.1,0.2,40.64,1,0,9.86,4.63,5.14,0,1,0,0
4062,11,3,0.64,122.192.191.217,US,0,1,0.04,0.29,76.17,1,0,15.48,1.88,5.99,0,1,0,0
4063,12,4,0.94,41.1.173.215,JP,1,0,0.11,0.31,39.32,1,0,10.75,4.7,5.45,0,0,0,0
4064,13,4,0.85,73.172.220.86,AU,1,0,0.05,0.13,47.58,1,0,16.9,0.81,5.54,0,0,0,0
4065,7,3,1.65,243.88.220.79,JP,0,0,0.1,0.07,34.53,1,1,22.04,3.06,6.64,0,0,0,0
4066,8,2,1.96,71.215.186.255,GB,1,1,0.14,0.11,56.7,1,1,4.59,2.85,8.76,0,0,0,0
4067,6,4,0.5,82.49.86.115,IN,0,0,0.16,0.12,64.66,1,1,9.59,0.99,8.31,0,0,0,0
4068,12,3,1.54,2.159.117.178,DE,1,0,0.01,0.22,26.05,1,0,12.17,1.25,7.22,0,0,0,0
4069,12,3,1.15,173.149.46.141,CA,1,1,0.17,0.21,22.57,0,1,22.12,3.57,9.95,0,0,0,0
4070,10,0,1.0,133.34.203.112,JP,1,0,0.05,0.33,11.2,1,0,2.85,3.6,7.48,0,0,0,0
4071,9,3,0.62,152.215.158.113,JP,1,0,0.01,0.05,6.55,1,0,20.02,1.07,7.45,0,0,0,0
4072,14,2,0.7,24.165.255.69,BR,1,0,0.15,0.15,23.59,0,1,23.89,0.96,8.58,0,0,0,0
4073,7,2,0.74,127.214.117.71,US,1,1,0.19,0.44,92.42,1,1,1.33,0.23,8.41,0,0,0,1
4074,7,3,1.3,179.105.57.97,JP,1,0,0.11,0.18,54.44,1,1,20.51,0.18,9.68,0,0,0,0
4075,13,1,1.45,55.95.203.119,DE,1,0,0.13,0.03,70.72,1,0,13.39,2.21,9.36,0,0,0,0
4076,11,2,0.69,78.112.64.140,IN,0,0,0.07,0.11,31.83,1,0,14.55,3.89,5.93,0,1,0,0
4077,14,0,1.75,248.139.141.32,DE,1,0,0.03,0.39,51.38,1,0,5.25,2.33,6.05,0,0,0,1
4078,9,0,0.7,119.197.192.184,AU,1,0,0.12,0.29,6.4,1,1,9.95,3.86,8.55,0,0,0,0
4079,8,2,0.64,46.214.39.134,GB,1,0,0.07,0.5,20.35,1,1,17.86,4.95,6.62,0,0,0,0
4080,12,4,1.94,70.7.58.189,CA,0,0,0.19,0.01,76.31,1,1,13.45,4.22,8.32,0,0,0,0
4081,13,0,0.7,125.159.117.207,CA,1,0,0.2,0.32,67.52,0,1,12.21,1.81,8.18,0,0,0,0
4082,5,2,0.99,47.144.109.154,GB,0,0,0.04,0.41,29.55,1,0,2.38,2.32,5.11,0,0,0,0
4083,7,3,0.92,252.149.247.97,GB,1,0,0.15,0.24,14.59,1,0,14.82,0.73,7.07,0,0,0,0
4084,12,3,1.42,195.93.90.87,CA,0,0,0.16,0.4,73.47,1,0,22.12,3.67,7.09,0,1,0,0
4085,12,0,1.28,136.89.136.232,DE,1,1,0.2,0.3,85.9,1,1,17.28,3.44,7.86,0,0,0,0
4086,8,4,1.67,6.31.66.70,JP,0,0,0.06,0.39,16.84,0,0,18.81,3.95,8.15,0,0,0,0
4087,6,4,1.45,129.234.73.58,BR,0,0,0.06,0.46,94.98,1,1,4.58,2.27,7.32,0,0,0,0
4088,14,3,1.5,89.24.153.119,CA,1,0,0.03,0.43,25.23,1,1,2.35,4.59,6.13,0,0,0,0
4089,12,3,1.63,232.212.52.42,GB,1,0,0.1,0.38,53.84,1,0,16.54,3.93,5.21,0,0,0,0
4090,12,4,0.79,85.195.231.52,GB,1,0,0.03,0.4,24.86,1,0,5.45,2.3,7.03,0,0,0,0
4091,5,2,0.56,197.160.33.92,CA,1,0,0.16,0.01,62.39,1,0,20.35,2.73,9.99,0,0,0,0
4092,10,4,1.55,121.10.189.156,AU,1,0,0.02,0.34,90.03,1,1,22.28,4.39,7.15,0,0,0,1
4093,6,4,0.64,122.118.148.190,IN,1,0,0.17,0.43,16.37,1,0,6.29,4.14,8.34,0,0,0,0
4094,9,2,0.68,38.166.255.108,BR,1,0,0.02,0.37,6.69,1,1,20.52,4.08,6.49,0,0,0,0
4095,14,3,1.55,50.236.111.136,BR,1,0,0.04,0.08,94.28,0,0,0.95,1.87,9.43,0,0,0,0
4096,5,1,0.51,137.85.36.169,BR,1,0,0.03,0.34,17.12,1,0,16.21,0.71,9.17,1,0,0,0
4097,13,1,1.87,162.147.103.212,AU,1,0,0.02,0.3,54.08,1,1,3.88,1.53,6.37,0,0,0,0
4098,5,0,1.47,100.141.33.79,DE,1,1,0.1,0.25,39.57,1,0,19.66,3.67,8.5,1,0,0,0
4099,9,4,0.66,96.100.87.160,DE,0,0,0.15,0.37,32.86,1,0,7.03,0.1,6.14,1,0,0,0
4100,8,4,1.54,188.99.101.22,AU,1,0,0.08,0.4,78.71,1,0,2.33,2.47,7.9,0,0,0,0
4101,14,0,0.74,166.75.255.97,BR,1,1,0.1,0.41,46.7,1,1,6.15,2.33,8.58,0,0,0,0
4102,12,1,0.51,110.240.248.51,GB,1,0,0.09,0.28,44.1,1,0,7.95,2.88,6.97,0,0,0,0
4103,9,3,0.64,204.31.209.77,CA,0,1,0.03,0.26,50.95,1,1,2.25,3.54,8.71,0,0,0,0
4104,12,0,1.45,20.2.47.132,US,1,0,0.19,0.41,40.27,0,0,22.88,3.79,7.46,0,0,0,0
